user_id,destination,age,nationality,interest,trip_cost_lkr,rating,tags,category,entry_fee_lkr,budget_level,trip_duration,travel_month,group_size
user_1801,Mirissa,29,US,wildlife,227886,1.3,"beach,nature,relaxation",Beach,0,high,2,9,1
user_1802,Sigiriya,34,JP,adventure,193071,2.0,"history,nature,adventure",Heritage,4500,high,12,8,6
user_1803,Galle,57,FR,wildlife,260240,4.5,"history,culture,beach",Heritage,0,high,7,1,1
user_1804,Ella,37,IN,culture,95547,2.2,"nature,adventure,scenic",Nature,0,medium,2,6,4
user_1805,Ella,40,ES,wildlife,24075,2.9,"nature,adventure,scenic",Nature,0,low,5,3,6
user_1806,Ella,25,IN,nature,270036,2.9,"nature,adventure,scenic",Nature,0,high,11,3,3
user_1807,Kandy,39,JP,wildlife,215813,4.8,"culture,history,temple",Cultural,1500,high,11,3,1
user_1808,Galle,50,FR,culture,485945,4.8,"history,culture,beach",Heritage,0,high,14,5,2
user_1809,Anuradhapura,39,MY,photography,425922,4.1,"history,heritage,culture",Heritage,3500,high,1,7,4
user_1810,Colombo,37,NL,culture,328100,3.2,"urban,culture,food",City,0,high,12,5,6
user_1811,Ella,26,ES,history,416806,1.6,"nature,adventure,scenic",Nature,0,high,1,4,4
user_1812,Sigiriya,36,RU,adventure,114414,4.3,"history,nature,adventure",Heritage,4500,medium,7,12,4
user_1813,Anuradhapura,30,IN,beach,79592,4.0,"history,heritage,culture",Heritage,3500,medium,1,10,6
user_1814,Galle,35,JP,beach,196123,2.7,"history,culture,beach",Heritage,0,high,10,12,4
user_1815,Polonnaruwa,53,UK,history,70363,2.2,"history,heritage,ruins",Heritage,3000,medium,12,3,6
user_1816,Colombo,54,RU,wildlife,105490,2.8,"urban,culture,food",City,0,medium,14,12,3
user_1817,Kandy,57,IN,nature,72118,3.1,"culture,history,temple",Cultural,1500,medium,7,3,5
user_1818,Galle,61,CA,adventure,324505,2.1,"history,culture,beach",Heritage,0,high,12,5,5
user_1819,Anuradhapura,64,SG,food,280393,1.9,"history,heritage,culture",Heritage,3500,high,14,10,1
user_1820,Nuwara Eliya,52,UK,photography,404440,1.1,"nature,scenic,tea",Nature,0,high,13,9,2
user_1821,Ella,56,ES,nature,142481,4.9,"nature,adventure,scenic",Nature,0,medium,7,9,6
user_1822,Mirissa,50,DE,beach,449342,2.3,"beach,nature,relaxation",Beach,0,high,13,9,3
user_1823,Nuwara Eliya,25,IN,nature,352420,2.7,"nature,scenic,tea",Nature,0,high,9,5,3
user_1824,Polonnaruwa,57,NL,history,143248,1.7,"history,heritage,ruins",Heritage,3000,medium,11,1,5
user_1825,Ella,58,FR,beach,157233,1.3,"nature,adventure,scenic",Nature,0,high,13,5,1
user_1826,Mirissa,50,NL,adventure,221754,3.0,"beach,nature,relaxation",Beach,0,high,5,5,3
user_1827,Sigiriya,41,CA,hiking,43460,3.6,"history,nature,adventure",Heritage,4500,low,7,10,5
user_1828,Anuradhapura,25,FR,photography,385861,2.5,"history,heritage,culture",Heritage,3500,high,8,4,1
user_1829,Mirissa,32,FR,wildlife,185593,3.7,"beach,nature,relaxation",Beach,0,high,3,12,2
user_1830,Polonnaruwa,34,IT,relaxation,478413,2.1,"history,heritage,ruins",Heritage,3000,high,9,12,1
user_1831,Nuwara Eliya,61,NL,photography,498228,4.6,"nature,scenic,tea",Nature,0,high,2,5,5
user_1832,Sigiriya,54,DE,wildlife,337429,2.1,"history,nature,adventure",Heritage,4500,high,12,6,2
user_1833,Ella,44,CA,hiking,354786,2.4,"nature,adventure,scenic",Nature,0,high,11,11,5
user_1834,Polonnaruwa,55,MY,relaxation,308138,5.0,"history,heritage,ruins",Heritage,3000,high,6,12,3
user_1835,Kandy,51,MY,nature,378618,2.6,"culture,history,temple",Cultural,1500,high,13,2,5
user_1836,Colombo,45,UK,hiking,383399,4.7,"urban,culture,food",City,0,high,1,12,1
user_1837,Sigiriya,59,US,wildlife,278636,2.4,"history,nature,adventure",Heritage,4500,high,10,1,2
user_1838,Colombo,31,ES,food,476611,2.1,"urban,culture,food",City,0,high,1,11,1
user_1839,Kandy,44,NL,wildlife,464910,4.9,"culture,history,temple",Cultural,1500,high,1,6,4
user_1840,Polonnaruwa,18,IN,hiking,243369,4.1,"history,heritage,ruins",Heritage,3000,high,4,11,5
user_1841,Anuradhapura,49,DE,hiking,251947,4.9,"history,heritage,culture",Heritage,3500,high,10,7,6
user_1842,Trincomalee,58,RU,hiking,121377,5.0,"beach,nature,diving",Beach,0,medium,3,5,1
user_1843,Nuwara Eliya,58,AU,wildlife,250476,3.6,"nature,scenic,tea",Nature,0,high,11,10,5
user_1844,Trincomalee,31,CN,nature,397074,2.7,"beach,nature,diving",Beach,0,high,8,9,5
user_1845,Trincomalee,54,ES,adventure,365818,1.2,"beach,nature,diving",Beach,0,high,14,12,5
user_1846,Colombo,65,ES,wildlife,257719,4.0,"urban,culture,food",City,0,high,7,10,6
user_1847,Galle,30,JP,nature,90763,4.3,"history,culture,beach",Heritage,0,medium,2,1,1
user_1848,Anuradhapura,43,UK,food,280613,3.6,"history,heritage,culture",Heritage,3500,high,1,9,1
user_1849,Mirissa,50,IN,history,33741,4.4,"beach,nature,relaxation",Beach,0,low,9,7,4
user_1850,Colombo,51,MY,history,71710,2.9,"urban,culture,food",City,0,medium,1,6,4
user_1851,Colombo,20,DE,wildlife,197300,1.3,"urban,culture,food",City,0,high,8,1,6
user_1852,Colombo,25,US,nature,332909,2.6,"urban,culture,food",City,0,high,7,10,1
user_1853,Colombo,42,IN,adventure,316714,3.5,"urban,culture,food",City,0,high,11,5,6
user_1854,Kandy,27,ES,history,231003,4.0,"culture,history,temple",Cultural,1500,high,7,10,5
user_1855,Trincomalee,65,FR,photography,170332,4.6,"beach,nature,diving",Beach,0,high,10,1,3
user_1856,Mirissa,62,IT,beach,194143,1.2,"beach,nature,relaxation",Beach,0,high,4,3,4
user_1857,Polonnaruwa,29,NL,wildlife,343909,3.2,"history,heritage,ruins",Heritage,3000,high,1,1,5
user_1858,Colombo,23,MY,culture,19570,4.6,"urban,culture,food",City,0,low,6,10,1
user_1859,Sigiriya,27,IN,hiking,61151,1.5,"history,nature,adventure",Heritage,4500,medium,14,4,4
user_1860,Colombo,36,FR,relaxation,79131,3.4,"urban,culture,food",City,0,medium,5,2,2
user_1861,Colombo,20,ES,photography,122140,1.4,"urban,culture,food",City,0,medium,3,2,3
user_1862,Polonnaruwa,38,US,wildlife,164961,2.0,"history,heritage,ruins",Heritage,3000,high,6,12,2
user_1863,Mirissa,47,JP,photography,391786,1.3,"beach,nature,relaxation",Beach,0,high,13,10,1
user_1864,Galle,41,DE,history,377732,4.9,"history,culture,beach",Heritage,0,high,7,4,3
user_1865,Mirissa,27,RU,wildlife,187415,2.9,"beach,nature,relaxation",Beach,0,high,6,10,4
user_1866,Polonnaruwa,58,CA,photography,244889,3.5,"history,heritage,ruins",Heritage,3000,high,13,7,2
user_1867,Anuradhapura,49,ES,culture,57081,3.5,"history,heritage,culture",Heritage,3500,medium,12,5,3
user_1868,Sigiriya,42,IT,beach,403986,3.7,"history,nature,adventure",Heritage,4500,high,14,1,4
user_1869,Sigiriya,51,FR,relaxation,274506,1.5,"history,nature,adventure",Heritage,4500,high,4,11,5
user_1870,Sigiriya,23,UK,adventure,231502,2.2,"history,nature,adventure",Heritage,4500,high,14,2,2
user_1871,Sigiriya,51,RU,relaxation,222656,4.6,"history,nature,adventure",Heritage,4500,high,2,2,3
user_1872,Colombo,42,CA,beach,335314,3.8,"urban,culture,food",City,0,high,9,10,1
user_1873,Galle,34,JP,food,268744,2.1,"history,culture,beach",Heritage,0,high,5,5,1
user_1874,Trincomalee,22,NL,adventure,59563,3.4,"beach,nature,diving",Beach,0,medium,11,11,3
user_1875,Ella,22,ES,hiking,287760,3.8,"nature,adventure,scenic",Nature,0,high,5,8,2
user_1876,Nuwara Eliya,32,US,food,100033,4.9,"nature,scenic,tea",Nature,0,medium,3,6,4
user_1877,Colombo,55,IN,culture,17229,1.3,"urban,culture,food",City,0,low,10,11,5
user_1878,Nuwara Eliya,35,JP,history,214336,4.4,"nature,scenic,tea",Nature,0,high,10,12,2
user_1879,Galle,34,SG,beach,158534,4.1,"history,culture,beach",Heritage,0,high,1,6,4
user_1880,Ella,36,UK,culture,347654,1.4,"nature,adventure,scenic",Nature,0,high,12,9,2
user_1881,Galle,21,US,relaxation,128519,3.8,"history,culture,beach",Heritage,0,medium,13,12,1
user_1882,Sigiriya,63,AU,adventure,188467,3.9,"history,nature,adventure",Heritage,4500,high,7,6,1
user_1883,Colombo,26,AU,food,490516,4.5,"urban,culture,food",City,0,high,14,12,6
user_1884,Sigiriya,26,DE,nature,132936,2.0,"history,nature,adventure",Heritage,4500,medium,14,7,5
user_1885,Kandy,49,AU,history,244656,4.4,"culture,history,temple",Cultural,1500,high,4,10,5
user_1886,Colombo,31,UK,hiking,202682,2.5,"urban,culture,food",City,0,high,14,7,6
user_1887,Trincomalee,35,IN,photography,348809,3.4,"beach,nature,diving",Beach,0,high,4,10,6
user_1888,Anuradhapura,57,IT,history,437805,4.0,"history,heritage,culture",Heritage,3500,high,8,8,4
user_1889,Mirissa,37,CA,history,448173,1.9,"beach,nature,relaxation",Beach,0,high,4,1,6
user_1890,Ella,48,ES,food,392269,1.6,"nature,adventure,scenic",Nature,0,high,5,8,2
user_1891,Polonnaruwa,54,FR,relaxation,147039,4.0,"history,heritage,ruins",Heritage,3000,medium,5,4,5
user_1892,Galle,34,JP,relaxation,233572,3.2,"history,culture,beach",Heritage,0,high,10,2,6
user_1893,Nuwara Eliya,45,DE,history,51287,1.1,"nature,scenic,tea",Nature,0,medium,8,2,5
user_1894,Nuwara Eliya,53,IN,history,323532,4.1,"nature,scenic,tea",Nature,0,high,3,2,1
user_1895,Kandy,20,DE,hiking,195662,1.5,"culture,history,temple",Cultural,1500,high,8,12,5
user_1896,Sigiriya,54,CA,beach,242954,4.3,"history,nature,adventure",Heritage,4500,high,12,5,4
user_1897,Galle,27,CN,beach,205275,4.3,"history,culture,beach",Heritage,0,high,14,2,1
user_1898,Polonnaruwa,50,SG,adventure,226856,3.8,"history,heritage,ruins",Heritage,3000,high,13,10,2
user_1899,Sigiriya,61,CA,adventure,64971,3.1,"history,nature,adventure",Heritage,4500,medium,11,2,1
user_1900,Nuwara Eliya,46,RU,hiking,470591,3.0,"nature,scenic,tea",Nature,0,high,1,6,1
user_1901,Galle,52,CN,photography,212066,3.1,"history,culture,beach",Heritage,0,high,7,10,4
user_1902,Ella,24,RU,adventure,420909,1.3,"nature,adventure,scenic",Nature,0,high,6,1,2
user_1903,Polonnaruwa,56,AU,relaxation,355365,4.5,"history,heritage,ruins",Heritage,3000,high,13,11,6
user_1904,Polonnaruwa,64,CA,food,166895,2.6,"history,heritage,ruins",Heritage,3000,high,7,7,3
user_1905,Ella,63,FR,hiking,441143,4.2,"nature,adventure,scenic",Nature,0,high,14,12,4
user_1906,Ella,37,CA,hiking,434573,1.5,"nature,adventure,scenic",Nature,0,high,5,4,3
user_1907,Trincomalee,28,MY,food,259104,1.4,"beach,nature,diving",Beach,0,high,9,5,1
user_1908,Colombo,48,CA,food,24283,3.1,"urban,culture,food",City,0,low,13,2,6
user_1909,Ella,45,DE,wildlife,447607,1.3,"nature,adventure,scenic",Nature,0,high,4,2,3
user_1910,Galle,52,NL,wildlife,38245,2.0,"history,culture,beach",Heritage,0,low,7,11,1
user_1911,Colombo,50,SG,photography,433999,2.1,"urban,culture,food",City,0,high,2,7,1
user_1912,Colombo,44,ES,adventure,461568,2.1,"urban,culture,food",City,0,high,14,3,2
user_1913,Colombo,31,CN,food,407961,3.9,"urban,culture,food",City,0,high,5,1,1
user_1914,Colombo,31,AU,photography,393459,4.2,"urban,culture,food",City,0,high,11,7,3
user_1915,Colombo,24,NL,hiking,142829,4.8,"urban,culture,food",City,0,medium,13,1,1
user_1916,Sigiriya,48,IT,food,207292,2.7,"history,nature,adventure",Heritage,4500,high,5,6,6
user_1917,Trincomalee,25,IN,hiking,474043,3.1,"beach,nature,diving",Beach,0,high,9,2,1
user_1918,Trincomalee,52,NL,relaxation,148514,5.0,"beach,nature,diving",Beach,0,medium,6,3,6
user_1919,Kandy,63,FR,adventure,398349,1.8,"culture,history,temple",Cultural,1500,high,10,3,3
user_1920,Mirissa,47,RU,beach,195503,2.0,"beach,nature,relaxation",Beach,0,high,7,6,6
user_1921,Galle,60,CA,wildlife,39931,1.7,"history,culture,beach",Heritage,0,low,12,7,5
user_1922,Colombo,25,UK,adventure,142230,3.4,"urban,culture,food",City,0,medium,4,1,2
user_1923,Kandy,62,JP,nature,89835,4.4,"culture,history,temple",Cultural,1500,medium,5,6,2
user_1924,Kandy,19,NL,culture,249407,2.4,"culture,history,temple",Cultural,1500,high,12,6,2
user_1925,Galle,43,JP,hiking,53934,2.1,"history,culture,beach",Heritage,0,medium,2,5,6
user_1926,Colombo,30,CN,culture,177395,4.4,"urban,culture,food",City,0,high,11,3,3
user_1927,Sigiriya,39,MY,hiking,350896,2.1,"history,nature,adventure",Heritage,4500,high,7,3,3
user_1928,Polonnaruwa,59,NL,history,71440,2.6,"history,heritage,ruins",Heritage,3000,medium,2,1,2
user_1929,Nuwara Eliya,36,FR,culture,23503,4.2,"nature,scenic,tea",Nature,0,low,10,4,6
user_1930,Anuradhapura,53,JP,nature,222158,3.4,"history,heritage,culture",Heritage,3500,high,11,2,2
user_1931,Sigiriya,47,IT,adventure,34590,3.0,"history,nature,adventure",Heritage,4500,low,3,5,5
user_1932,Polonnaruwa,64,JP,history,210724,3.1,"history,heritage,ruins",Heritage,3000,high,1,5,3
user_1933,Sigiriya,48,JP,culture,370418,4.1,"history,nature,adventure",Heritage,4500,high,11,9,5
user_1934,Galle,49,SG,culture,121191,4.3,"history,culture,beach",Heritage,0,medium,10,2,3
user_1935,Anuradhapura,51,US,nature,201811,4.2,"history,heritage,culture",Heritage,3500,high,8,6,4
user_1936,Anuradhapura,20,AU,beach,180549,3.0,"history,heritage,culture",Heritage,3500,high,1,2,2
user_1937,Trincomalee,31,CA,adventure,284568,3.8,"beach,nature,diving",Beach,0,high,3,8,3
user_1938,Colombo,48,US,nature,280599,1.9,"urban,culture,food",City,0,high,1,3,2
user_1939,Galle,59,JP,history,236036,2.9,"history,culture,beach",Heritage,0,high,5,8,6
user_1940,Colombo,46,MY,history,320149,4.6,"urban,culture,food",City,0,high,6,1,1
user_1941,Nuwara Eliya,25,FR,nature,398295,1.5,"nature,scenic,tea",Nature,0,high,12,9,1
user_1942,Colombo,49,AU,nature,299542,3.4,"urban,culture,food",City,0,high,13,9,2
user_1943,Mirissa,53,RU,relaxation,234606,2.7,"beach,nature,relaxation",Beach,0,high,2,4,2
user_1944,Galle,52,SG,adventure,53454,3.4,"history,culture,beach",Heritage,0,medium,5,5,2
user_1945,Nuwara Eliya,43,UK,food,196807,4.9,"nature,scenic,tea",Nature,0,high,4,3,1
user_1946,Sigiriya,39,US,photography,19898,1.5,"history,nature,adventure",Heritage,4500,low,4,3,4
user_1947,Trincomalee,46,JP,photography,152228,1.6,"beach,nature,diving",Beach,0,high,5,10,4
user_1948,Polonnaruwa,32,IN,food,187979,1.0,"history,heritage,ruins",Heritage,3000,high,12,1,6
user_1949,Galle,65,RU,culture,118493,2.1,"history,culture,beach",Heritage,0,medium,10,10,2
user_1950,Anuradhapura,39,FR,history,126584,1.2,"history,heritage,culture",Heritage,3500,medium,8,7,4
user_1951,Sigiriya,56,CA,adventure,335464,2.3,"history,nature,adventure",Heritage,4500,high,8,3,3
user_1952,Sigiriya,38,CA,adventure,180982,3.0,"history,nature,adventure",Heritage,4500,high,5,3,5
user_1953,Trincomalee,41,ES,food,87469,4.3,"beach,nature,diving",Beach,0,medium,12,12,3
user_1954,Ella,45,CA,food,70005,2.1,"nature,adventure,scenic",Nature,0,medium,4,4,1
user_1955,Trincomalee,25,CA,nature,381887,3.2,"beach,nature,diving",Beach,0,high,5,11,6
user_1956,Nuwara Eliya,22,CN,hiking,334974,3.0,"nature,scenic,tea",Nature,0,high,2,2,4
user_1957,Anuradhapura,65,CA,wildlife,378256,4.4,"history,heritage,culture",Heritage,3500,high,1,11,6
user_1958,Colombo,41,IN,relaxation,308906,3.6,"urban,culture,food",City,0,high,1,11,6
user_1959,Anuradhapura,27,NL,wildlife,267565,3.0,"history,heritage,culture",Heritage,3500,high,5,2,3
user_1960,Mirissa,30,RU,relaxation,61427,3.7,"beach,nature,relaxation",Beach,0,medium,3,5,6
user_1961,Nuwara Eliya,23,CA,culture,262261,3.1,"nature,scenic,tea",Nature,0,high,11,12,5
user_1962,Ella,47,UK,relaxation,187488,1.5,"nature,adventure,scenic",Nature,0,high,5,8,1
user_1963,Sigiriya,64,FR,wildlife,311973,4.8,"history,nature,adventure",Heritage,4500,high,9,6,5
user_1964,Polonnaruwa,63,MY,hiking,385200,4.2,"history,heritage,ruins",Heritage,3000,high,7,9,1
user_1965,Polonnaruwa,20,RU,history,127201,1.5,"history,heritage,ruins",Heritage,3000,medium,3,4,1
user_1966,Nuwara Eliya,22,RU,wildlife,400096,4.5,"nature,scenic,tea",Nature,0,high,5,8,4
user_1967,Ella,61,RU,history,136162,2.9,"nature,adventure,scenic",Nature,0,medium,13,11,4
user_1968,Anuradhapura,59,RU,history,461647,2.9,"history,heritage,culture",Heritage,3500,high,12,8,5
user_1969,Ella,57,JP,relaxation,435678,4.2,"nature,adventure,scenic",Nature,0,high,14,9,2
user_1970,Kandy,26,US,culture,204261,1.7,"culture,history,temple",Cultural,1500,high,11,6,3
user_1971,Kandy,60,IT,relaxation,312707,2.6,"culture,history,temple",Cultural,1500,high,14,7,4
user_1972,Sigiriya,65,NL,nature,63493,4.7,"history,nature,adventure",Heritage,4500,medium,6,8,3
user_1973,Anuradhapura,43,NL,nature,460399,4.9,"history,heritage,culture",Heritage,3500,high,14,2,4
user_1974,Galle,55,IN,relaxation,324453,2.1,"history,culture,beach",Heritage,0,high,8,11,3
user_1975,Ella,56,US,beach,438615,4.0,"nature,adventure,scenic",Nature,0,high,2,5,6
user_1976,Nuwara Eliya,32,RU,beach,232873,2.7,"nature,scenic,tea",Nature,0,high,1,7,3
user_1977,Anuradhapura,18,ES,culture,391388,3.3,"history,heritage,culture",Heritage,3500,high,7,2,3
user_1978,Ella,55,AU,culture,137387,2.9,"nature,adventure,scenic",Nature,0,medium,3,11,5
user_1979,Sigiriya,46,SG,wildlife,231495,1.1,"history,nature,adventure",Heritage,4500,high,11,1,6
user_1980,Kandy,41,NL,food,174580,1.3,"culture,history,temple",Cultural,1500,high,12,5,5
user_1981,Anuradhapura,22,US,culture,421608,1.7,"history,heritage,culture",Heritage,3500,high,12,3,1
user_1982,Trincomalee,35,IT,beach,212237,3.8,"beach,nature,diving",Beach,0,high,4,12,5
user_1983,Polonnaruwa,47,AU,culture,379923,1.3,"history,heritage,ruins",Heritage,3000,high,4,9,6
user_1984,Sigiriya,32,US,adventure,150733,3.3,"history,nature,adventure",Heritage,4500,high,11,6,4
user_1985,Nuwara Eliya,29,NL,relaxation,333598,3.7,"nature,scenic,tea",Nature,0,high,8,9,6
user_1986,Ella,62,RU,wildlife,98118,2.6,"nature,adventure,scenic",Nature,0,medium,8,3,4
user_1987,Galle,41,IN,adventure,151072,2.1,"history,culture,beach",Heritage,0,high,3,10,3
user_1988,Nuwara Eliya,52,JP,wildlife,425739,2.6,"nature,scenic,tea",Nature,0,high,9,11,1
user_1989,Anuradhapura,65,UK,culture,60875,1.2,"history,heritage,culture",Heritage,3500,medium,14,11,6
user_1990,Polonnaruwa,37,JP,adventure,179575,4.9,"history,heritage,ruins",Heritage,3000,high,9,7,1
user_1991,Nuwara Eliya,65,CA,adventure,385960,4.0,"nature,scenic,tea",Nature,0,high,4,2,1
user_1992,Trincomalee,46,JP,wildlife,145128,4.5,"beach,nature,diving",Beach,0,medium,14,8,4
user_1993,Galle,43,RU,photography,165486,4.7,"history,culture,beach",Heritage,0,high,1,8,3
user_1994,Galle,49,JP,beach,376376,1.4,"history,culture,beach",Heritage,0,high,9,11,4
user_1995,Galle,60,UK,relaxation,365745,1.6,"history,culture,beach",Heritage,0,high,12,3,1
user_1996,Polonnaruwa,34,CA,nature,227399,2.4,"history,heritage,ruins",Heritage,3000,high,14,6,3
user_1997,Colombo,29,NL,photography,462078,2.0,"urban,culture,food",City,0,high,7,1,4
user_1998,Polonnaruwa,25,CA,relaxation,392518,2.8,"history,heritage,ruins",Heritage,3000,high,3,5,3
user_1999,Ella,55,SG,adventure,168398,1.9,"nature,adventure,scenic",Nature,0,high,9,12,2
